trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.8775825618903728}",20,0,-27.602647725376983,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
2,False,"{'a': 0.5, 'e': 0.5403023058681398}",25,0,-196.3078098821593,"{0: 15, 1: 1, 2: 3, 3: 3, 4: 3}",0
3,False,"{'a': 0.5, 'e': 0.0707372016677029}",20,13,12.618370515731694,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,False,"{'a': 0.5, 'e': 0.4161468365471424}",30,0,-111.6886480449124,"{0: 19, 1: 3, 2: 6, 3: 1, 4: 1}",0
5,False,"{'a': 0.5, 'e': 0.8011436155469337}",20,0,-79.38416278760663,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
6,False,"{'a': 0.5, 'e': 0.9899924966004454}",30,0,-269.5335941501218,"{0: 14, 1: 2, 2: 9, 3: 1, 4: 4}",0
7,False,"{'a': 0.5, 'e': 0.9364566872907963}",20,0,-49.11669477798766,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
8,False,"{'a': 0.5, 'e': 0.6536436208636119}",20,0,-64.19960286001019,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
9,False,"{'a': 0.5, 'e': 0.2107957994307797}",35,3,-81.56648412285462,"{0: 26, 1: 2, 2: 2, 3: 0, 4: 2}",1
10,False,"{'a': 0.5, 'e': 0.28366218546322625}",20,0,-62.679018528173664,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
11,False,"{'a': 0.5, 'e': 0.70866977429126}",20,0,-124.7792518779945,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
12,False,"{'a': 0.5, 'e': 0.960170286650366}",25,0,-139.59054554133664,"{0: 13, 1: 4, 2: 5, 3: 2, 4: 1}",0
13,False,"{'a': 0.5, 'e': 0.9765876257280235}",25,0,-142.11098710598026,"{0: 17, 1: 3, 2: 1, 3: 1, 4: 3}",0
14,False,"{'a': 0.5, 'e': 0.7539022543433046}",35,0,-194.45134089372652,"{0: 21, 1: 8, 2: 1, 3: 2, 4: 3}",0
15,False,"{'a': 0.5, 'e': 0.3466353178350258}",20,1,-21.83901611648715,"{0: 16, 1: 0, 2: 1, 3: 2, 4: 0}",1
16,False,"{'a': 0.5, 'e': 0.14550003380861354}",20,10,17.41652473680715,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,False,"{'a': 0.5, 'e': 0.6020119026848236}",35,0,-69.65716034081788,"{0: 24, 1: 3, 2: 7, 3: 1, 4: 0}",0
18,False,"{'a': 0.5, 'e': 0.9111302618846769}",30,3,-113.08926438836771,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 2}",1
19,False,"{'a': 0.5, 'e': 0.9971721561963784}",25,0,-57.381908924357106,"{0: 17, 1: 1, 2: 7, 3: 0, 4: 0}",0
20,False,"{'a': 0.5, 'e': 0.8390715290764524}",20,0,-61.14160521769634,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
21,False,"{'a': 0.5, 'e': 0.4755369279959925}",20,0,-59.7330824049163,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
22,False,"{'a': 0.5, 'e': 0.004425697988050785}",20,12,13.093937835763914,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,False,"{'a': 0.5, 'e': 0.4833047587530059}",25,1,-57.086748960541385,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 0}",1
24,False,"{'a': 0.5, 'e': 0.8438539587324921}",20,0,-72.25881398031802,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
25,False,"{'a': 0.5, 'e': 0.9977982791785807}",30,13,-87.58716854006518,"{0: 8, 1: 3, 2: 5, 3: 0, 4: 1}",1
26,False,"{'a': 0.5, 'e': 0.9074467814501962}",20,0,-154.07905784788971,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 3}",0
27,False,"{'a': 0.5, 'e': 0.594920663309892}",20,0,-120.35902803870972,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 3}",0
28,False,"{'a': 0.5, 'e': 0.1367372182078336}",25,7,-50.6786669952812,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 1}",1
29,False,"{'a': 0.5, 'e': 0.354924266788705}",25,14,14.163980492843848,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,False,"{'a': 0.5, 'e': 0.7596879128588213}",20,0,-119.3235915431716,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
31,False,"{'a': 0.5, 'e': 0.9784534628188842}",20,0,-107.97776785120564,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
32,False,"{'a': 0.5, 'e': 0.9576594803233847}",20,0,-170.4330147668018,"{0: 9, 1: 2, 2: 5, 3: 2, 4: 2}",0
33,False,"{'a': 0.5, 'e': 0.7023970575027135}",25,0,-93.58315338892193,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
34,False,"{'a': 0.5, 'e': 0.27516333805159693}",20,0,-41.25426205432406,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
35,False,"{'a': 0.5, 'e': 0.2194399632114593}",25,15,20.169185267287297,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,False,"{'a': 0.5, 'e': 0.6603167082440802}",25,0,-135.72391099694184,"{0: 17, 1: 1, 2: 3, 3: 2, 4: 2}",0
37,False,"{'a': 0.5, 'e': 0.939524893748256}",20,0,-166.18321402178492,"{0: 8, 1: 3, 2: 6, 3: 1, 4: 2}",0
38,False,"{'a': 0.5, 'e': 0.9887046181866692}",30,0,-171.64509256798013,"{0: 16, 1: 3, 2: 7, 3: 3, 4: 1}",0
39,False,"{'a': 0.5, 'e': 0.7958149698139441}",25,0,-105.22544838333222,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
40,False,"{'a': 0.5, 'e': 0.40808206181339196}",20,12,-56.44117570581692,"{0: 5, 1: 1, 2: 0, 3: 1, 4: 1}",1
41,False,"{'a': 0.5, 'e': 0.07956356727854007}",20,13,-26.079304204586947,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
42,False,"{'a': 0.5, 'e': 0.5477292602242684}",20,9,-36.90448801313683,"{0: 8, 1: 0, 2: 1, 3: 2, 4: 0}",1
43,False,"{'a': 0.5, 'e': 0.8817917275413242}",25,12,-5.281895921896875,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
44,False,"{'a': 0.5, 'e': 0.9999608263946371}",20,0,-35.969388033469635,"{0: 12, 1: 5, 2: 3, 3: 0, 4: 0}",0
45,False,"{'a': 0.5, 'e': 0.8733046400935156}",20,0,-208.52852843729042,"{0: 10, 1: 0, 2: 6, 3: 0, 4: 4}",0
46,False,"{'a': 0.5, 'e': 0.5328330203333975}",20,0,-36.31876364349486,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
47,False,"{'a': 0.5, 'e': 0.061905293994420546}",25,15,-6.1482725156683715,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
48,False,"{'a': 0.5, 'e': 0.424179007336997}",20,1,14.753520695403129,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
49,False,"{'a': 0.5, 'e': 0.8064094939122546}",20,0,-99.85133366663916,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
50,False,"{'a': 0.5, 'e': 0.9912028118634736}",20,0,-92.37320875909097,"{0: 10, 1: 5, 2: 4, 3: 0, 4: 1}",0
51,False,"{'a': 0.5, 'e': 0.933315112063922}",25,0,-109.73644533636943,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
52,False,"{'a': 0.5, 'e': 0.6469193223286404}",30,12,-9.465993578780482,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
53,False,"{'a': 0.5, 'e': 0.20213512038718198}",35,21,-24.150085344963994,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
54,False,"{'a': 0.5, 'e': 0.2921388087338362}",30,16,-31.57450868604139,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
55,False,"{'a': 0.5, 'e': 0.7148869687796651}",25,5,-55.05225898135147,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",1
56,False,"{'a': 0.5, 'e': 0.9626058663135666}",30,0,-187.44175460949933,"{0: 18, 1: 4, 2: 4, 3: 1, 4: 3}",0
57,False,"{'a': 0.5, 'e': 0.9746452757206577}",30,7,-135.81601445948047,"{0: 12, 1: 4, 2: 5, 3: 0, 4: 2}",1
58,False,"{'a': 0.5, 'e': 0.7480575296890003}",20,1,-88.88198420898138,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 2}",1
59,False,"{'a': 0.5, 'e': 0.3383192109710552}",25,11,-5.33024861451085,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
60,False,"{'a': 0.5, 'e': 0.15425144988758405}",25,0,20.2920378075594,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
61,False,"{'a': 0.5, 'e': 0.6090559761063562}",20,0,-52.62485949805732,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",0
62,False,"{'a': 0.5, 'e': 0.9147423578045313}",25,0,-160.06973576427993,"{0: 14, 1: 0, 2: 9, 3: 0, 4: 2}",0
63,False,"{'a': 0.5, 'e': 0.9964679075571249}",20,0,-122.56987698227427,"{0: 9, 1: 3, 2: 6, 3: 1, 4: 1}",0
64,False,"{'a': 0.5, 'e': 0.8342233605065102}",20,0,-99.47393765130956,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
65,False,"{'a': 0.5, 'e': 0.4677318402470736}",25,0,-76.60604653399068,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
66,False,"{'a': 0.5, 'e': 0.013276747223059479}",20,15,9.083550023855357,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
67,False,"{'a': 0.5, 'e': 0.49103472393024045}",35,0,-122.09083358859397,"{0: 26, 1: 3, 2: 2, 3: 2, 4: 2}",0
68,False,"{'a': 0.5, 'e': 0.8485702747846052}",20,0,-83.75325781153069,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
69,False,"{'a': 0.5, 'e': 0.9983462274487422}",20,0,-129.681374833979,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
70,False,"{'a': 0.5, 'e': 0.9036922050915067}",30,0,-185.62350719147273,"{0: 18, 1: 3, 2: 3, 3: 4, 4: 2}",0
71,False,"{'a': 0.5, 'e': 0.587782813560387}",20,0,0.3126447398228651,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
72,False,"{'a': 0.5, 'e': 0.12796368962740468}",20,0,13.884319747589618,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
73,False,"{'a': 0.5, 'e': 0.36318540841606234}",20,12,7.645727071700369,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
74,False,"{'a': 0.5, 'e': 0.7654140519453434}",20,0,-37.76200759802586,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
75,False,"{'a': 0.5, 'e': 0.9802426408101081}",25,0,-174.71511993475121,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 4}",0
76,False,"{'a': 0.5, 'e': 0.9550736440472949}",20,0,-62.4397357762825,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
77,False,"{'a': 0.5, 'e': 0.6960693098638897}",20,0,-48.723622754346934,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
78,False,"{'a': 0.5, 'e': 0.26664293235993725}",25,17,-33.21080691550836,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
79,False,"{'a': 0.5, 'e': 0.22806693448309956}",20,16,8.712882591334113,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
80,False,"{'a': 0.5, 'e': 0.6669380616522619}",20,16,7.21943283420625,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
81,False,"{'a': 0.5, 'e': 0.9425194910508831}",20,0,-105.54238668595406,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
82,False,"{'a': 0.5, 'e': 0.9873392775238264}",25,0,-206.0837695674917,"{0: 12, 1: 6, 2: 3, 3: 0, 4: 4}",0
83,False,"{'a': 0.5, 'e': 0.7904239741978156}",25,11,-21.36090861888696,"{0: 9, 1: 3, 2: 2, 3: 0, 4: 0}",1
84,False,"{'a': 0.5, 'e': 0.39998531498835127}",20,4,-10.918082271952855,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 0}",1
85,False,"{'a': 0.5, 'e': 0.08838369930580554}",25,17,15.546832771301908,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
86,False,"{'a': 0.5, 'e': 0.5551133015206257}",30,0,-89.58053398084373,"{0: 24, 1: 1, 2: 2, 3: 1, 4: 2}",0
87,False,"{'a': 0.5, 'e': 0.8859318072699817}",30,0,-48.33725921241221,"{0: 23, 1: 1, 2: 5, 3: 1, 4: 0}",0
88,False,"{'a': 0.5, 'e': 0.9998433086476912}",20,0,-94.38048231035998,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
89,False,"{'a': 0.5, 'e': 0.8689582973139933}",20,6,-65.85132309751,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 1}",1
90,False,"{'a': 0.5, 'e': 0.5253219888177297}",25,0,-40.63245706403687,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
91,False,"{'a': 0.5, 'e': 0.05306853621402457}",30,15,3.2020102918540245,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
92,False,"{'a': 0.5, 'e': 0.4321779448847783}",20,10,18.164354651080014,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,False,"{'a': 0.5, 'e': 0.8116121923430246}",25,0,-76.20037830880057,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
94,False,"{'a': 0.5, 'e': 0.9923354691509287}",25,0,-149.45731625703138,"{0: 11, 1: 3, 2: 9, 3: 1, 4: 1}",0
95,False,"{'a': 0.5, 'e': 0.9301004142012893}",20,0,-100.58359154053811,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
96,False,"{'a': 0.5, 'e': 0.6401443394691997}",20,1,-27.886872084679197,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
97,False,"{'a': 0.5, 'e': 0.1934586046207122}",35,9,3.5806824377840876,"{0: 22, 1: 1, 2: 3, 3: 0, 4: 0}",1
98,False,"{'a': 0.5, 'e': 0.3005925437436371}",20,8,20.25908565608418,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,False,"{'a': 0.5, 'e': 0.7210481538680822}",25,8,-71.51636905168147,"{0: 12, 1: 2, 2: 0, 3: 2, 4: 1}",1
100,False,"{'a': 0.5, 'e': 0.9649660284921133}",20,0,-95.32890406867328,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
101,False,"{'a': 0.5, 'e': 0.9726265649744922}",20,0,-96.96937528111722,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
102,False,"{'a': 0.5, 'e': 0.7421541968137826}",20,0,-71.8664880670355,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
103,False,"{'a': 0.5, 'e': 0.32997659774057014}",20,10,-44.69787408181702,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
104,False,"{'a': 0.5, 'e': 0.16299078079570548}",20,9,-49.48502177189714,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 1}",1
105,False,"{'a': 0.5, 'e': 0.616052331690985}",25,2,-53.2446611911327,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 1}",1
106,False,"{'a': 0.5, 'e': 0.9182827862121189}",35,0,-140.07616893328722,"{0: 22, 1: 3, 2: 7, 3: 2, 4: 1}",0
107,False,"{'a': 0.5, 'e': 0.9956855884367365}",25,0,-81.07573563546667,"{0: 13, 1: 6, 2: 6, 3: 0, 4: 0}",0
108,False,"{'a': 0.5, 'e': 0.8293098328631502}",20,0,-28.5042620621467,"{0: 13, 1: 5, 2: 2, 3: 0, 4: 0}",0
109,False,"{'a': 0.5, 'e': 0.4598901070131037}",30,4,-4.974184114126319,"{0: 23, 1: 0, 2: 2, 3: 1, 4: 0}",1
110,False,"{'a': 0.5, 'e': 0.022126756261955736}",20,16,6.691006868153055,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
111,False,"{'a': 0.5, 'e': 0.49872621790648564}",25,20,8.867820980325376,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
112,False,"{'a': 0.5, 'e': 0.8532201077225842}",20,0,-46.941820810925584,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
113,False,"{'a': 0.5, 'e': 0.9988159580766447}",25,0,-59.92501428394958,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",0
114,False,"{'a': 0.5, 'e': 0.8998668269691937}",25,0,-195.58189301542853,"{0: 13, 1: 5, 2: 2, 3: 2, 4: 3}",0
115,False,"{'a': 0.5, 'e': 0.580598912666927}",25,0,-66.7270076075795,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",1
116,False,"{'a': 0.5, 'e': 0.11918013544881928}",20,0,-7.5741471379537675,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
117,False,"{'a': 0.5, 'e': 0.37141809547969407}",25,7,-29.236249538759154,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
118,False,"{'a': 0.5, 'e': 0.7710802229758452}",25,0,-31.692596180436176,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
119,False,"{'a': 0.5, 'e': 0.9819550195245901}",25,0,-163.36355676717022,"{0: 13, 1: 2, 2: 7, 3: 1, 4: 2}",0
120,False,"{'a': 0.5, 'e': 0.9524129804151563}",25,0,-157.2632220258684,"{0: 15, 1: 0, 2: 7, 3: 1, 4: 2}",0
121,False,"{'a': 0.5, 'e': 0.6896870271361664}",20,2,-9.365515161948752,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
122,False,"{'a': 0.5, 'e': 0.25810163593826746}",20,7,17.51073142624324,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
123,False,"{'a': 0.5, 'e': 0.23667603734656428}",25,14,25.351754571193418,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
124,False,"{'a': 0.5, 'e': 0.6735071623235862}",30,0,-97.24066523182204,"{0: 22, 1: 0, 2: 6, 3: 1, 4: 1}",0
125,False,"{'a': 0.5, 'e': 0.9454402445803316}",30,0,-279.85896244858316,"{0: 15, 1: 0, 2: 9, 3: 2, 4: 4}",0
126,False,"{'a': 0.5, 'e': 0.9858965815825497}",20,0,-165.23346302638106,"{0: 11, 1: 3, 2: 2, 3: 1, 4: 3}",0
127,False,"{'a': 0.5, 'e': 0.784971051068018}",20,0,-32.976485700417015,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
128,False,"{'a': 0.5, 'e': 0.39185723042955}",20,0,-33.49030825033421,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
129,False,"{'a': 0.5, 'e': 0.0971969067167568}",25,18,14.452759341182933,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
130,False,"{'a': 0.5, 'e': 0.562453851238172}",25,0,-94.09751031869965,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
131,False,"{'a': 0.5, 'e': 0.8900024767126464}",25,0,-81.33281205848698,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
132,False,"{'a': 0.5, 'e': 0.99964745596635}",25,0,-67.08519650675848,"{0: 14, 1: 6, 2: 5, 3: 0, 4: 0}",0
133,False,"{'a': 0.5, 'e': 0.8645438740756395}",20,0,-128.70084764245013,"{0: 12, 1: 4, 2: 1, 3: 0, 4: 3}",0
134,False,"{'a': 0.5, 'e': 0.5177697997895051}",20,0,11.107000184186246,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
135,False,"{'a': 0.5, 'e': 0.04422762066183892}",20,15,8.972547950791993,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
136,False,"{'a': 0.5, 'e': 0.4401430224960407}",25,8,-100.41205728865654,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 2}",1
137,False,"{'a': 0.5, 'e': 0.8167513032223336}",20,13,7.215892122420479,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
138,False,"{'a': 0.5, 'e': 0.9933903797222716}",20,0,-90.49489617064437,"{0: 11, 1: 5, 2: 2, 3: 1, 4: 1}",0
139,False,"{'a': 0.5, 'e': 0.926812845565509}",35,0,-130.47770621245158,"{0: 22, 1: 4, 2: 7, 3: 1, 4: 1}",0
140,False,"{'a': 0.5, 'e': 0.6333192030862999}",25,5,-80.56051944553167,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",1
141,False,"{'a': 0.5, 'e': 0.18476693191217952}",20,14,8.12663287158199,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.5, 'e': 0.3090227281660707}",25,9,-11.04259298277104,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 0}",1
143,False,"{'a': 0.5, 'e': 0.7271528468448446}",30,9,-168.055577469045,"{0: 10, 1: 1, 2: 6, 3: 2, 4: 2}",1
144,False,"{'a': 0.5, 'e': 0.9672505882738824}",25,0,-171.2207183316832,"{0: 14, 1: 1, 2: 6, 3: 2, 4: 2}",0
145,False,"{'a': 0.5, 'e': 0.9705316516498831}",30,1,-88.18082687877244,"{0: 19, 1: 3, 2: 6, 3: 0, 4: 1}",1
146,False,"{'a': 0.5, 'e': 0.7361927182273159}",20,0,-123.15852772454181,"{0: 11, 1: 2, 2: 3, 3: 3, 4: 1}",0
147,False,"{'a': 0.5, 'e': 0.32160813176404734}",20,6,3.790643527295077,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
148,False,"{'a': 0.5, 'e': 0.17171734183077755}",20,10,22.817424733997687,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.5, 'e': 0.6230004212937645}",20,0,-18.45058665465619,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
150,False,"{'a': 0.5, 'e': 0.9217512697247493}",20,11,-44.613128603681865,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 1}",1
151,False,"{'a': 0.5, 'e': 0.9948252601277343}",25,2,-174.30220305578428,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 3}",1
152,False,"{'a': 0.5, 'e': 0.8243313311075577}",30,0,-154.28434771753354,"{0: 22, 1: 1, 2: 3, 3: 1, 4: 3}",0
153,False,"{'a': 0.5, 'e': 0.45201234267200896}",25,1,-119.80687003664463,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 2}",1
154,False,"{'a': 0.5, 'e': 0.03097503173121646}",20,6,23.965913991624944,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.5, 'e': 0.506378638074642}",20,5,-32.36600539837447,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
156,False,"{'a': 0.5, 'e': 0.8578030932449878}",25,0,-138.07527649432132,"{0: 14, 1: 1, 2: 7, 3: 2, 4: 1}",0
157,False,"{'a': 0.5, 'e': 0.9992074342602034}",25,0,-257.706943263346,"{0: 11, 1: 1, 2: 8, 3: 1, 4: 4}",0
158,False,"{'a': 0.5, 'e': 0.8959709467909631}",25,1,-66.33389383328725,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 1}",1
159,False,"{'a': 0.5, 'e': 0.5733695234681091}",25,13,-0.6258497486510364,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
160,False,"{'a': 0.5, 'e': 0.11038724383904756}",25,11,24.963510032228495,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,False,"{'a': 0.5, 'e': 0.37962168297153187}",30,21,14.054484846655097,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
162,False,"{'a': 0.5, 'e': 0.7766859820216312}",20,0,-52.23974586975665,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
163,False,"{'a': 0.5, 'e': 0.9835904648022342}",20,0,-237.80275642847246,"{0: 9, 1: 2, 2: 3, 3: 2, 4: 4}",0
164,False,"{'a': 0.5, 'e': 0.9496776978825432}",20,0,-87.77745928915915,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
165,False,"{'a': 0.5, 'e': 0.6832507093535931}",25,6,-5.746857341707734,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
166,False,"{'a': 0.5, 'e': 0.24954011797333814}",20,8,-3.9898094269233746,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
167,False,"{'a': 0.5, 'e': 0.24526659730265726}",20,8,8.975390003134116,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
168,False,"{'a': 0.5, 'e': 0.6800234955873388}",25,6,-94.45161329894046,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 1}",1
169,False,"{'a': 0.5, 'e': 0.9482869255037094}",30,0,-175.63206948683919,"{0: 17, 1: 2, 2: 8, 3: 1, 4: 2}",0
170,False,"{'a': 0.5, 'e': 0.9843766433940419}",30,0,-244.6313077244047,"{0: 17, 1: 1, 2: 6, 3: 2, 4: 4}",0
171,False,"{'a': 0.5, 'e': 0.7794566276458688}",25,0,-80.20994602486182,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
172,False,"{'a': 0.5, 'e': 0.38369844494974187}",20,10,13.356815106046692,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
173,False,"{'a': 0.5, 'e': 0.10600249902117563}",30,19,18.14305641939084,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.5, 'e': 0.569750334265312}",20,14,-13.429323872678985,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
175,False,"{'a': 0.5, 'e': 0.8940034169437217}",25,0,-126.78398216894101,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
176,False,"{'a': 0.5, 'e': 0.9993732836951247}",30,0,-167.3675383446315,"{0: 18, 1: 4, 2: 5, 3: 0, 4: 3}",0
177,False,"{'a': 0.5, 'e': 0.8600617162362019}",25,5,-61.2272398492489,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",1
178,False,"{'a': 0.5, 'e': 0.5101770449416689}",30,12,-18.738276735570214,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
179,False,"{'a': 0.5, 'e': 0.03538323999893738}",20,15,8.792145049125079,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.5, 'e': 0.4480736161291701}",20,10,-13.142232030723543,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
181,False,"{'a': 0.5, 'e': 0.8218264239151786}",20,0,-82.60775302689973,"{0: 12, 1: 5, 2: 1, 3: 1, 4: 1}",0
182,False,"{'a': 0.5, 'e': 0.9943674609282015}",20,0,-17.17266766912978,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
183,False,"{'a': 0.5, 'e': 0.9234526637284138}",20,0,-129.2775463489741,"{0: 11, 1: 4, 2: 2, 3: 1, 4: 2}",0
184,False,"{'a': 0.5, 'e': 0.626444447910339}",25,10,-38.91259552459733,"{0: 11, 1: 3, 2: 0, 3: 0, 4: 1}",1
